,Date time,Volume (MV),Light_Level (Ohms),Temperature-DHT (Celsius),Pressure (Hectopascal),Temperature-BMP (Celsius),Relative_Humidity (%),Carbon_Monoxide (Ohms),Nitrogen_Dioxide (Ohms),Air_Quality (Ohms),AirQuality_Predicted_LR (ohms),AirQuality_Predicted_RF (ohms),AirQuality_Predicted_XGboost (ohms)
450,2016-11-29 6:54:41,156.4516129,10220000.0,24.36499949,1036.9962050000001,22.78,24.94999981,305944.8497,21999.15984,45909.163360000006,39879.74579559476,39374.93727179862,39491.33203125
451,2016-11-29 6:59:42,96.93548387,10220000.0,24.48999996,1036.971589,22.99,24.8699995,296728.3378,21711.26187,45466.45112,38528.63646731386,39179.80492781967,39083.109375
452,2016-11-29 7:04:42,95.80645161,7662500.0,24.61500044,1036.971086,23.11,24.73500023,296140.0236,21579.112090000002,45001.32137,39252.066024990374,41005.747995438374,39718.70703125
453,2016-11-29 7:09:42,98.70967742,5105000.0,24.69000044,1036.9957029999998,23.355,24.77999964,299254.7159,21481.78063,44856.61513,40162.584237800824,42248.81301903163,42398.7265625
454,2016-11-29 7:14:42,94.67741935,9708500.0,24.81999931,1037.025845,23.545,24.70000076,303816.165,21496.353280000003,44423.41712,39070.74609319761,37497.01662079411,37642.9765625
455,2016-11-29 7:19:43,95.16129032,10220000.0,24.92499971,1037.061514,23.645,24.62000046,304353.89,21549.78632,45047.68411,39632.21327193157,40289.9726796153,40221.03125
456,2016-11-29 7:24:43,96.29032258,9964250.0,25.07000027,1037.1087380000001,23.72,24.5,306398.6401,21593.62458,44628.62053,39442.009142517985,41323.50101556725,40699.48828125
457,2016-11-29 7:29:43,99.83870968,6639500.0,25.17000065,1037.186606,23.785,24.43999977,307488.0372,21676.744609999998,44982.47152,39758.10444853347,45709.354889528695,44988.9609375
458,2016-11-29 7:34:43,95.16129032,4593500.0,25.29499931,1037.1845970000002,23.875,24.29999924,307431.3969,21740.67842,45074.67885,48374.062463362236,45982.77095748314,45851.890625
459,2016-11-29 7:39:44,95.0,2353860.714,25.29999924,1037.209715,23.905,24.26999969,305975.5093,21775.13496,44898.0089,40917.28051359442,40354.941928598484,39305.46875
460,2016-11-29 7:44:44,98.22580645,1322981.548,25.33499937,1037.2247869999999,23.925,24.23000031,304479.2311,21765.26835,45195.62682,40159.99728993024,38089.43900952222,38572.1328125
461,2016-11-29 7:49:44,90.80645161,627023.4413,25.30999928,1037.211725,23.94,24.26999969,305854.6322,21814.723980000002,44759.3521,40922.56003999675,38365.33328584369,39122.828125
462,2016-11-29 7:54:44,96.29032258,285051.097,25.38499956,1037.2308150000001,23.93,24.17500067,308025.8948,21923.933999999997,44034.38929,40477.036889204726,39403.57116228048,39603.37109375
463,2016-11-29 7:59:45,95.16129032,135278.4483,25.39999962,1037.2463890000001,23.965,24.19500074,307965.5764,21958.82211,44255.027460000005,34804.362439983466,33910.32696059613,34410.11328125
464,2016-11-29 8:04:45,95.0,70834.33172999999,25.43499975,1037.291603,23.92,24.09000034,306828.4824,21998.84588,43690.835569999996,38794.45810877698,40305.13388375574,40761.9296875
465,2016-11-29 8:09:45,94.03225806,40739.095960000006,25.5,1037.357917,23.895,23.97999992,298743.7049,21918.98566,43906.80982,40662.69151319668,40041.79117661895,38811.171875
466,2016-11-29 8:14:46,92.09677419,25721.46381,25.5,1037.346362,23.79,23.93999977,296023.1529,21849.3953,43773.209010000006,38802.66096925104,38605.89045448832,38205.578125
467,2016-11-29 8:19:46,93.87096774,17643.155740000002,25.5,1037.383538,23.725,23.974999899999997,292049.4167,21839.5599,43907.32733,34020.09281225642,26909.587460202438,27094.189453125
468,2016-11-29 8:24:46,103.7096774,13011.06958,25.44999981,1037.434278,23.74,23.93999977,290653.0259,21824.62123,44214.44267,40494.39304228808,41560.00363880705,41737.79296875
469,2016-11-29 8:29:46,143.5483871,10112.97292,25.39999962,1037.471454,23.675,23.90499964,290026.4221,21839.498040000002,43830.877389999994,40369.44779983361,36562.75094847614,37154.21875
470,2016-11-29 8:34:47,103.5483871,8180.302004000001,25.33499937,1037.479995,23.7,24.01000004,289098.6605,21745.59641,43439.02379,39218.24376750595,41266.71279403958,40467.734375
471,2016-11-29 8:39:47,97.09677419,6851.037095000001,25.33499937,1037.523199,23.73,24.06500025,284054.2167,21613.26561,43257.0917,36621.764738222264,36957.23615364882,35429.33984375
472,2016-11-29 8:44:47,98.70967742,5898.471617,25.29999924,1037.5317400000001,23.66,24.17500067,281066.761,21414.2512,42996.1188,45013.25176826975,45621.85349529276,46229.24609375
473,2016-11-29 8:49:47,97.58064516,5197.007481000001,25.32499933,1037.614632,23.685,24.18000069,286088.9351,21399.73815,42928.67617,36400.20127011865,37654.49485307407,37573.51953125
474,2016-11-29 8:54:48,92.09677419,4647.023074000001,25.2499999,1037.655324,23.62,24.27499981,290783.17100000003,21515.99319,43132.873889999995,47094.711894327134,42253.86188699949,41906.63671875
475,2016-11-29 8:59:48,93.5483871,4220.084212,25.18500071,1037.658339,23.52,24.31999931,294492.2769,21686.58058,43213.35087,35981.27807032777,37054.979961673336,37463.48046875
476,2016-11-29 9:04:48,93.06451613,3882.049076,25.1300005,1037.649296,23.555,24.33499956,299671.9158,21914.0986,43464.55621,35609.26621852521,34903.35893917514,34823.65234375
477,2016-11-29 9:09:48,96.77419355,3618.540577,25.05500021,1037.627191,23.5,24.31999931,305339.1604,22180.91606,43850.64477,39257.62974193471,39255.56404060576,39304.02734375
478,2016-11-29 9:14:49,97.25806452,3406.086139,24.87999954,1037.68195,23.545,24.51500006,310261.6841,22502.439459999998,44246.49662,38917.81574986933,39995.26389804083,38976.70703125
479,2016-11-29 9:19:49,94.03225806,3232.577911,24.89999962,1037.729174,23.385,24.49499998,313044.3983,22736.150530000003,44414.268619999995,41644.87774977303,39882.93754288278,39915.29296875
480,2016-11-29 9:24:49,97.41935484,3082.803155,24.90999966,1037.795488,23.23,24.35499945,307222.4432,22762.44109,44162.588130000004,40437.78418911455,42689.75019991888,42725.9140625
481,2016-11-29 9:29:49,95.96774194,2953.580304,24.81499987,1037.817592,23.245,24.394999600000002,314209.2104,22989.49209,44673.806860000004,40953.64817601745,28438.594468150855,30960.93359375
482,2016-11-29 9:34:50,95.64516129,2831.729457,24.74000015,1037.8180949999999,23.195,24.47999992,309911.4254,23048.16161,44720.57294,41401.66954987889,41054.11143031172,42345.15234375
483,2016-11-29 9:39:50,92.58064516,2705.056298,24.85499945,1037.861802,23.05,24.37499952,302128.0008,22904.56963,44150.0295,40451.728788478125,40312.72034819704,41717.70703125
484,2016-11-29 9:44:50,94.51612903,2583.878701,24.88999958,1037.901489,22.95,24.35499945,301936.0187,22899.33218,44426.67352,36700.181983149116,31103.948099903762,30814.416015625
485,2016-11-29 9:49:50,94.03225806,2497.736389,24.85499945,1037.9361529999999,22.795,24.32999964,296981.1058,22830.870280000003,44871.01303,39263.48634182697,33579.97319727798,34177.0859375
486,2016-11-29 9:54:51,97.09677419,2426.408218,24.88499956,1037.927111,22.745,24.29499941,299244.166,22777.98599,44570.121739999995,40355.68286788525,42880.58705268562,43013.64453125
487,2016-11-29 9:59:51,97.09677419,2364.052479,24.79999924,1037.919073,22.705,24.28999958,298421.2814,22783.22377,45067.15778,36637.6981229223,34663.23608678335,35616.19921875
488,2016-11-29 10:04:51,121.12903229999999,2313.4410399999997,24.49499998,1037.891944,22.81,24.59999962,296967.0241,22778.22243,45378.30124,40152.08077495886,25041.399485456186,28972.42578125
489,2016-11-29 10:09:51,133.0645161,2277.970842,24.16000023,1037.889935,22.775,25.04500017,298948.5651,22799.17352,45471.558260000005,38473.30090207179,37044.78496743319,37295.52734375
490,2016-11-29 10:14:52,99.67741935,2214.235307,24.05500021,1037.82764,22.715,25.15500059,300255.2752,22741.32158,45525.22892,38042.80445307252,33106.62507020277,32713.08984375
491,2016-11-29 10:19:52,98.22580645,2163.3783550000003,24.07500029,1037.894456,22.69,25.06500025,297895.1494,22673.29725,45465.017139999996,39896.97377260664,37111.040692435075,38780.18359375
492,2016-11-29 10:24:52,98.38709677,2130.9331899999997,24.12500048,1037.898978,22.75,24.974999899999997,299711.1871,22683.70607,45632.148030000004,39381.783652092214,44915.00245693143,45231.91796875
493,2016-11-29 10:29:52,92.58064516,2087.210253,24.05500021,1037.8552710000001,22.71,25.09500036,300911.9426,22694.31506,45618.85664,38493.62997686362,41931.27760313592,41611.33984375
494,2016-11-29 10:34:53,92.25806452,2044.530127,23.92999973,1037.8331660000001,22.695,25.225,299010.9536,22579.617830000003,45632.094280000005,37298.353217238066,38297.2193990121,38830.3984375
495,2016-11-29 10:39:53,103.5483871,2021.251118,23.86499949,1037.8216109999998,22.67,25.30999966,301491.5907,22584.85529,45618.563330000004,39557.95898785457,42578.042756613664,42066.28125
496,2016-11-29 10:44:53,90.64516129,1943.2777989999997,23.95999985,1037.771374,22.6,25.19499998,299595.4248,22569.2751,45773.30483,34570.351356607454,43075.658481220395,42762.578125
497,2016-11-29 10:49:54,93.5483871,1915.455757,24.01000004,1037.7904640000002,22.62,25.14500008,302763.5794,22600.43548,45732.9246,40175.60430005647,40604.24755019846,40525.2578125
498,2016-11-29 10:54:54,98.38709677,1864.332243,23.94999981,1037.814076,22.54,25.15499992,303525.7979,22595.231069999998,45786.75587,37365.812569340866,37860.67551998667,38245.6171875
499,2016-11-29 10:59:54,102.5806452,1815.6958809999999,23.91999969,1037.725657,22.545,25.17000046,303110.0502,22621.25313,45996.322960000005,42018.44272885719,41418.76464702937,40512.66796875
500,2016-11-29 11:04:54,96.61290323,1770.130012,23.86499949,1037.7055619999999,22.51,25.20000038,303997.3685,22642.070780000002,45982.60204,38591.20791526386,41115.957410371986,41371.63671875
501,2016-11-29 11:09:55,92.58064516,1753.9391460000002,23.8699995,1037.670396,22.57,25.28499956,303772.1418,22610.84431,45746.29557,44037.15562324601,42872.256834331514,42519.5234375
502,2016-11-29 11:14:55,99.67741935,1708.8553539999998,23.76500006,1037.644774,22.555,25.3699995,305567.1138,22621.25313,45921.642360000005,39081.213986260904,39745.36672898964,39896.890625
503,2016-11-29 11:19:55,92.41935484,1644.929836,23.98999996,1037.613125,22.565,25.12500019,303115.3683,22600.468530000002,45699.51104,36141.54927816751,37801.500258079584,37455.08203125
504,2016-11-29 11:24:55,96.93548387,1526.2364890000001,24.28999977,1037.5829820000001,22.49,24.79500017,301612.5596,22497.03991,45760.49801,40375.56359626251,43102.49757672614,41782.7890625
505,2016-11-29 11:29:56,91.93548387,1486.646051,24.27999992,1037.547816,22.73,24.75500002,311717.5692,22642.17086,45286.85222,40332.846411251085,42393.944979644344,42625.3515625
506,2016-11-29 11:34:56,94.35483871,1450.652923,24.56000023,1037.4890369999998,22.955,24.71500044,298314.1273,22394.10226,44797.47546,39017.96618522704,37329.99160712397,37131.75390625
507,2016-11-29 11:39:56,92.58064516,1417.429179,24.66500063,1037.4192070000001,23.11,24.65500059,295207.7087,22180.151009999998,44164.35654,43586.529424781125,42845.88923547111,43120.38671875
508,2016-11-29 11:44:56,152.4193548,1375.521461,24.71000061,1037.401121,23.37,24.60000038,301744.785,22164.992019999998,44105.86473,37928.317422356165,38914.442816609284,38436.515625
509,2016-11-29 11:49:57,102.09677420000001,1337.070287,24.85499954,1037.3483720000002,23.58,24.54500017,305676.7034,22144.59987,45062.533489999994,36299.931578205986,35578.188522018456,35569.76953125
510,2016-11-29 11:54:57,97.58064516,1294.526432,25.09500036,1037.3127029999998,23.745,24.41499968,307182.0159,22185.03363,45733.21887,36106.46174488758,41720.206370964566,40943.8671875
511,2016-11-29 11:59:57,93.87096774,1262.1872460000002,25.26999969,1037.289091,23.955,24.29499931,312359.9009,22296.92081,46241.38475,38475.78451270959,41521.31411570425,41255.01953125
512,2016-11-29 12:04:57,96.29032258,1222.663671,25.40999966,1037.2338300000001,24.06,24.22500038,314268.7868,22368.40877,46085.025219999996,44312.59309796043,43522.04447729123,43860.8984375
513,2016-11-29 12:09:58,97.09677419,1170.582042,25.52000008,1037.188616,24.12,24.22000017,315875.9872,22471.1173,46336.97507,39369.90417493484,37751.46672563766,37372.046875
514,2016-11-29 12:14:58,94.51612903,1111.1269810000001,25.57000027,1037.152444,24.26,24.19500074,323973.49,22668.15956,46646.50285,37412.00000945624,45726.553162453965,44833.12890625
515,2016-11-29 12:19:58,95.16129032,1073.832768,25.61000042,1037.072566,24.385,24.19500074,322831.8581,22725.60826,46378.280289999995,33011.7268032041,33837.320400825614,33780.3984375
516,2016-11-29 12:24:58,90.96774194,1044.55357,25.75999985,1037.04594,24.48,24.14000053,326396.3058,22846.44756,46556.588019999996,40301.44541769833,41145.816150608596,40786.08203125
517,2016-11-29 12:29:59,98.70967742,1057.123925,25.79999924,1037.086131,24.53,24.11000042,328459.8883,22925.893519999998,46364.227569999995,35623.921156694385,35113.03766955303,34827.06640625
518,2016-11-29 12:34:59,93.5483871,1173.837726,25.8699995,1037.0469449999998,24.59,24.11500044,333433.8748,23139.18203,46412.365789999996,36270.627792608284,36259.18559355494,36703.32421875
519,2016-11-29 12:39:59,93.87096774,1251.093433,25.97999992,1036.960034,24.49,24.32499971,331291.51,23225.174730000002,46193.27545,40061.94979049824,38435.327036080555,39773.73046875
520,2016-11-29 12:44:59,96.29032258,1162.112541,26.07000027,1036.934915,24.525,24.33999939,329606.6834,23214.28571,46179.79875,45524.29040555513,46489.02587704699,46569.37890625
521,2016-11-29 12:50:00,91.93548387,1055.522712,26.04500017,1036.874127,24.53,24.38499956,326975.977,23187.48334,45861.947360000006,38817.678167399776,36836.0563353199,36815.2578125
522,2016-11-29 12:55:00,97.25806452,996.4794868999999,26.16000061,1036.814847,24.585,24.31999931,325813.3801,23171.28988,45854.06498,36290.28923877046,37719.222290826176,37671.77734375
523,2016-11-29 13:00:00,96.29032258,915.5755055,26.19000072,1036.810325,24.57,24.32499933,323586.8055,23122.91956,45833.78124,41558.92087348347,41457.97944858423,41199.48046875
524,2016-11-29 13:05:00,96.29032258,781.5385675,26.18500071,1036.846999,24.755,24.38499956,320811.4989,23053.39806,45861.08541,34530.355461505766,33992.403890728514,34210.25
525,2016-11-29 13:10:01,94.03225806,776.4334865000001,26.18000069,1036.848506,24.83,24.39999962,318360.1747,23000.0,46138.82403,41610.290163331665,43634.05399517063,42964.33984375
526,2016-11-29 13:15:01,95.16129032,889.4420831,26.03500013,1036.784704,24.87,24.525000100000003,318425.0413,23016.01942,46295.80824,41958.04980227619,42152.03981478026,42301.54296875
527,2016-11-29 13:20:01,124.83870970000001,944.6907671,26.07000027,1036.7073380000002,24.7,24.58000031,317681.5603,23074.89598,45928.852119999996,39169.66139559599,39782.10272072558,40064.875
528,2016-11-29 13:25:01,120.9677419,983.5016925000001,26.08500032,1036.634493,24.8,24.54000015,316260.9927,23064.14702,45802.1884,37452.644507812685,38480.58658010344,36726.05859375
529,2016-11-29 13:30:02,98.5483871,1037.444041,26.02000008,1036.582748,24.785,24.58000031,316503.2277,23053.39806,45621.04298,35631.679353106534,32430.472418391586,32612.501953125
530,2016-11-29 13:35:02,96.12903226,969.4056256000001,26.0,1036.529496,24.62,24.56000023,316933.2752,23026.69903,45226.46105,38292.73724069094,40427.14776183351,40377.109375
531,2016-11-29 13:40:02,90.96774194,901.9221984999999,26.105000399999998,1036.456149,24.575,24.41999969,314414.1937,23032.244880000002,45093.130939999995,36888.893312222615,34759.14569749152,34671.640625
532,2016-11-29 13:45:02,96.61290323,766.7463857000001,26.09500036,1036.377778,24.47,24.34999943,304801.4433,22725.77539,43122.61493,34496.147352231084,33321.19932323798,33319.46875
533,2016-11-29 13:50:03,94.83870968,819.1259877,26.08500032,1036.358688,24.34,24.31999931,295810.8597,22461.19944,42614.41075,39397.190102621884,37756.690831096224,37311.53515625
534,2016-11-29 13:55:03,96.12903226,666.5875583,26.18500071,1036.307445,24.3,24.21000061,289824.8848,22165.023530000002,42965.48518,40172.03985696193,41186.735442981655,40006.97265625
535,2016-11-29 14:00:03,95.48387097,468.8953063999999,26.28499947,1036.314479,24.425,24.06500025,297177.3273,22079.20767,43238.618330000005,42762.701405103755,45539.51552265063,45028.78515625
536,2016-11-29 14:05:04,90.0,269.6892254,26.46499968,1036.248165,24.585,23.86999989,289946.7993,21785.58579,43263.767289999996,41133.99513029936,41636.853171542716,43387.66796875
537,2016-11-29 14:10:04,90.0,225.0323381,27.31499996,1036.178334,24.975,23.07999983,293062.9785,21677.07912,43495.979419999996,34048.35388859891,32902.282468741905,33099.59765625
538,2016-11-29 14:15:04,95.80645161,448.733364,27.38500004,1036.110011,24.69,23.00999985,293594.69399999996,22018.982930000002,43939.11229,40536.89562563182,44579.901561442566,43903.05859375
539,2016-11-29 14:20:04,98.06451613,243.88386180000003,27.35999994,1036.064295,24.71,23.15999994,302892.66,22079.17645,44303.9918,42963.0272967559,42781.47007941381,43358.14453125
540,2016-11-29 14:25:05,95.64516129,237.2328116,27.54500017,1036.0507300000002,24.815,22.89999962,308646.2669,22225.62645,44884.38551,35083.181876435236,28298.559632059296,32086.7421875
541,2016-11-29 14:30:05,92.25806452,227.454262,27.53500013,1036.009535,24.94,22.93999977,311333.8423,22332.89096,45478.2045,41388.30100302343,42924.950520599465,43022.77734375
542,2016-11-29 14:35:05,92.25806452,299.0919487,27.38499956,1036.044702,24.77,23.09000034,317193.5464,22710.32833,45305.6153,40570.23623903471,43070.08372921857,42773.5
543,2016-11-29 14:40:05,93.22580645,452.3501378,27.11500044,1036.0658019999998,24.615,23.33499985,320695.5858,23027.04376,45318.59083,33454.52009325079,33546.02954162754,33202.0078125
544,2016-11-29 14:45:06,95.16129032,663.2375971,26.77000017,1036.032645,24.39,23.349999899999997,317620.794,23192.787790000002,45807.22782,39281.81212957745,37750.90960533867,36960.05859375
545,2016-11-29 14:50:06,96.29032258,427.7298823,26.73000031,1036.000493,24.385,23.5,321088.4669,23236.02872,45391.83313,36963.93385618267,37086.780297711986,36974.5078125
546,2016-11-29 14:55:06,92.58064516,358.8365957,26.84999943,1035.930662,24.455,23.46499987,318099.74100000004,23080.09709,45800.52894,35643.26996079052,34836.40416568589,34912.34765625
547,2016-11-29 15:00:06,150.16129030000002,272.6555204,27.13000031,1035.895496,24.7,23.55500021,318941.3659,23064.768490000002,46146.03865,38862.03336798141,41287.84341506504,41476.99609375
548,2016-11-29 15:05:07,92.74193548,259.7666028,27.41999969,1035.8743960000002,24.905,23.29499979,313003.2128,22814.88619,46111.5712,42184.92259078703,43850.413722553305,44172.98046875
549,2016-11-29 15:10:07,98.70967742,327.16559689999997,27.42999973,1035.8824339999999,24.775,23.21500053,313448.3711,22926.09857,45962.696489999995,38727.158482393774,37510.61458828137,37626.703125
550,2016-11-29 15:15:07,93.06451613,330.79190710000006,27.30499926,1035.915089,24.725,23.37499952,305187.3205,22846.65097,46125.50987,41341.97766445554,43278.47269343354,43267.62890625
551,2016-11-29 15:20:07,94.03225806,893.2742079,27.19499998,1035.9598,24.67,23.43999977,308845.6371,22936.64181,46023.71041,36334.99571704611,37523.93636185923,37521.44140625
552,2016-11-29 15:25:08,95.96774194,1659.0642460000001,26.8449995,1035.8980080000001,24.305,23.474999899999997,302943.5467,22989.45775,46200.97982,40333.71418017673,35901.994479006666,35752.55078125
553,2016-11-29 15:30:08,92.41935484,1843.928097,26.61000032,1035.899515,24.185,23.71999979,297312.3018,22872.83853,46570.50419,43885.98816559752,42638.64076443606,42469.62890625
554,2016-11-29 15:35:08,95.64516129,2124.5669329999996,26.35499954,1035.834708,24.105,23.96999989,298750.4478,22767.6115,46625.8919,36728.436074861296,35948.6528363918,36218.2265625
555,2016-11-29 15:40:08,90.0,2299.638802,26.19500074,1035.821144,23.83,24.08000031,308282.0449,22920.89546,46343.808410000005,39643.40408341485,42281.99277427422,42420.1640625
556,2016-11-29 15:45:09,94.67741935,2422.677456,26.06500025,1035.82667,23.735,24.20000076,311339.7995,23058.84189,46098.2572,39794.654174136114,45346.41333917489,45457.796875
557,2016-11-29 15:50:09,96.93548387,2460.835273,25.95999985,1035.812101,23.76,24.105000399999998,313040.72,23133.94659,46268.582689999996,38637.41057431977,34392.01058526697,35478.5078125
558,2016-11-29 15:55:09,92.58064516,2144.502372,25.84499941,1035.7769349999999,23.695,24.04000015,311715.27,23187.51835,46426.28079,40420.0643590962,37917.17689528115,39062.87109375
559,2016-11-29 16:00:09,97.74193548,2464.547912,25.83999939,1035.723683,23.745,24.05500021,300320.5634,22957.6933,47281.62343,37357.92369072625,39298.564801517205,37655.3515625
560,2016-11-29 16:05:10,93.87096774,3522.7260520000004,25.79999943,1035.670933,23.7,24.11000042,295890.909,22762.34004,47613.270880000004,39266.00631673934,37208.16274095275,37220.1015625
561,2016-11-29 16:10:10,102.5806452,4372.139161,25.68500071,1035.664904,23.67,24.24000015,300074.4789,22709.9283,47542.4029,36617.45598957606,44283.06011199075,43308.81640625
562,2016-11-29 16:15:10,99.67741935,5258.923929,25.69000072,1035.542324,23.59,24.20000076,300263.6542,22678.601740000002,47478.70826,41597.59933846991,43962.68653438183,43748.13671875
563,2016-11-29 16:20:10,94.67741935,6545.046337,25.605000399999998,1035.52876,23.58,24.26999979,297484.2364,22543.4513,47479.05326,40397.41365783199,41739.76637716218,41294.1953125
564,2016-11-29 16:25:11,95.48387097,8366.389165999999,25.57500029,1035.5111769999999,23.435,24.31999931,296719.0437,22450.49729,47416.65118,37099.79712150709,37093.511760084606,36946.7734375
565,2016-11-29 16:30:11,97.74193548,11038.4671,25.48499994,1035.509167,23.46,24.38999958,298843.4558,22368.34392,47393.66714,39588.6571421253,36901.325510231436,37072.97265625
566,2016-11-29 16:35:11,155.483871,15155.7388,25.40499964,1035.496608,23.495,24.474999899999997,297839.1114,22368.66844,47281.54048,36065.33575158371,35410.433356078356,35375.12109375
567,2016-11-29 16:40:12,104.03225809999999,22088.20416,25.33499937,1035.477015,23.25,24.51500006,303893.9447,22348.43718,47009.06409,43739.77458784997,40166.630500221094,41261.45703125
568,2016-11-29 16:45:12,96.77419355,34605.80936,25.21000023,1035.441346,23.3,24.63500013,308156.5452,22543.64863,46932.08032,41526.74097290993,43779.42873336173,43186.41015625
569,2016-11-29 16:50:12,100.96774190000001,59874.53337999999,25.03500013,1035.3901039999998,23.41,24.81499939,301270.9734,22424.83683,47380.20948,41605.59673575105,39794.646124703926,39502.5703125
570,2016-11-29 16:55:12,92.58064516,117095.4839,25.08000031,1035.41472,23.375,24.77999973,299480.7496,22383.75984,47436.15863,43227.5676880425,42740.879923376946,43289.734375
571,2016-11-29 17:00:13,91.29032258,255518.5771,25.0,1035.433308,23.365,24.83499937,298011.1518,22301.93068,47386.724089999996,39432.81578144804,38527.19610807837,39051.32421875
572,2016-11-29 17:05:13,98.5483871,573918.2654,24.93499975,1035.3976400000001,23.265,24.92999973,293328.5213,22114.40975,47514.54531,39113.627813923755,38577.774482316854,39067.69921875
573,2016-11-29 17:10:13,94.03225806,1169531.548,24.90999966,1035.470484,23.21,24.93499975,297027.6683,22079.11313,47210.78965,37909.61120689302,32990.41396302591,33894.26171875
574,2016-11-29 17:15:13,97.58064516,2368475.0,25.0,1035.5071580000001,23.06,24.79999924,295669.9721,22008.836209999998,47155.15251,44997.0554439142,43811.75099930191,44114.4609375
575,2016-11-29 17:20:14,95.16129032,4337750.0,25.08000031,1035.4835460000002,23.325,24.75999985,299428.6262,21978.80277,46439.92035,36550.38468613365,44361.97072645101,43103.30078125
576,2016-11-29 17:25:14,98.87096774,7151000.0,25.17000065,1035.426275,23.48,24.70000048,296727.1141,21874.26215,45883.49507,41241.77454840089,41380.8536430066,41326.65625
577,2016-11-29 17:30:14,99.51612903,10220000.0,25.19500074,1035.43582,23.675,24.64000053,298787.3637,21819.672609999998,45022.55513,35703.114502392826,35145.94020373795,35011.0703125
578,2016-11-29 17:35:14,97.09677419,10220000.0,25.18500042,1035.411706,23.895,24.65500059,304411.8445,21874.16936,45056.922510000004,41520.67096798698,42507.16010700309,42150.75390625
579,2016-11-29 17:40:15,99.67741935,10220000.0,25.3749999,1035.3318279999999,24.085,24.48999996,305854.6534,21879.11799,46416.16468,39282.49392090709,41938.77112983598,41589.80078125
580,2016-11-29 17:45:15,95.0,10220000.0,25.59500036,1035.320776,24.27,24.32499933,308511.57399999996,21948.83178,47393.954000000005,34156.07955945312,36413.809212275686,36928.234375
581,2016-11-29 17:50:15,98.70967742,10220000.0,25.66000052,1035.347904,24.4,24.20500069,308270.4933,21978.77155,47422.1868,46280.20186778452,45666.04675578547,45129.25
582,2016-11-29 17:55:15,98.87096774,10220000.0,25.819999499999998,1035.35544,24.525,24.12500048,312730.5478,22109.33565,47168.81217,34422.39755393122,35707.88050049816,35699.296875
583,2016-11-29 18:00:16,90.96774194,10220000.0,25.89999962,1035.410199,24.575,24.09500036,312791.9078,22164.76903,47168.5845,42100.186969001166,43900.28824529469,43314.546875
584,2016-11-29 18:05:16,97.74193548,10220000.0,25.96999989,1035.417735,24.665,24.28499975,314697.2498,22240.84876,47182.842489999995,41146.30517367547,43275.929120956425,43208.5390625
585,2016-12-06 23:38:45,110.16129029999999,9452750.0,25.85999947,1032.796831,24.61,23.81499929,337171.36799999996,29759.16207,40810.892530000005,37501.271371732,38526.28059121386,38483.3984375
586,2016-12-06 23:43:45,109.35483870000002,10220000.0,25.87999954,1032.754631,24.645,23.88999958,338758.1078,29797.733239999998,40787.74067,38961.258192849346,36056.40153903692,36337.4296875
587,2016-12-06 23:48:45,113.7096774,10220000.0,25.92999973,1032.740565,24.67,23.98999996,339229.9691,29705.282960000004,40799.28465,38848.816277259524,36000.933022996076,35948.296875
588,2016-12-06 23:53:46,145.6451613,9708500.0,25.96499987,1032.762669,24.67,24.07500029,340305.6207,29821.54101,40770.48847,36272.802341078816,44510.80984076196,44320.4375
589,2016-12-06 23:58:46,102.09677420000001,10220000.0,25.93499975,1032.717958,24.635,23.96999989,338162.2651,29658.87702,40799.41233,38883.11560201601,40478.08536592506,40395.69921875
590,2016-12-07 0:03:46,97.58064516,10220000.0,25.88999958,1032.674251,24.51,23.87999954,339820.2039,29774.59053,40730.16915,37811.81130807329,35450.22653266589,35867.5546875
591,2016-12-07 0:08:46,100.96774190000001,10220000.0,25.81999931,1032.672744,24.515,23.94499979,341353.1155,29805.44747,40764.75896,36201.1502003324,37486.600263372566,37515.234375
592,2016-12-07 0:13:47,97.09677419,10220000.0,25.80999928,1032.629539,24.5,23.98499994,341286.1798,29805.44747,40787.91082,39063.19374267335,40804.15266762885,41432.453125
593,2016-12-07 0:18:47,98.06451613,10220000.0,25.80499926,1032.4496880000002,24.42,24.0,340952.5181,29805.44747,40465.94475,34132.732317648944,33379.08876055464,33249.296875
594,2016-12-07 0:23:47,98.38709677,10220000.0,25.79999924,1032.273354,24.295,23.94999981,340619.3654,29805.44747,40311.59677,38429.05062868222,39313.25867963955,38911.43359375
595,2016-12-07 0:28:48,96.93548387,10220000.0,25.81499929,1032.248737,24.275,23.87499952,339887.8944,29797.733239999998,40317.284719999996,42671.431511699135,42946.2583631279,42792.203125
596,2016-12-07 0:33:48,98.38709677,10220000.0,25.79999924,1032.159314,24.165,23.90999966,336911.6519,29643.7464,40397.12451,35611.18835755761,37553.17671984692,37867.66796875
597,2016-12-07 0:38:48,96.61290323,10220000.0,25.66000023,1032.022165,24.315,24.074999899999998,336450.91,29551.65215,40551.70237,40924.80157907767,40413.29698163791,40236.05078125
598,2016-12-07 0:43:48,99.19354839,10220000.0,25.53500013,1031.971927,24.2,24.24499969,337306.9622,29651.16279,40678.15745,40096.10300234685,42324.361919404044,42200.3359375
599,2016-12-07 0:48:49,97.74193548,10220000.0,25.61000042,1031.9533390000001,24.105,24.105000399999998,335659.283,29635.853460000002,40782.07529,42429.57515306026,44118.52898646284,44029.859375
